Station ID,Address,Charger Type,Station Operator,Cost (USD/kWh),Distance to City (km),Usage Stats (avg users/day),Charging Capacity (kW),Reviews (Rating),Renewable Energy Source,PRIME_UtilityScore_100,PRIME_RiskScore_100,PRIME_DeploymentImpact_100,NetworkRank
EVS00167,"9001 Seoul Ave, Seoul",DC Fast Charger,EVgo,0.33,4.01,53,150,4.7,Yes,68.16614734891198,29.224546591619692,67.60406504065041,355
EVS00168,"2338 San Francisco Ave, San Francisco",DC Fast Charger,Ionity,0.13,16.32,69,150,3.4,Yes,54.83627814538699,43.988649155722314,60.015176151761516,1163
EVS00169,"7216 Los Angeles Ave, Los Angeles",DC Fast Charger,Ionity,0.47,19.4,37,22,3.8,Yes,23.247779639249046,71.12692307692295,40.400000000000006,4515
EVS00170,"3420 Sydney Ave, Sydney",AC Level 2,Greenlots,0.38,12.78,94,350,4.6,No,66.1723234129225,52.57435897435895,77.33333333333333,455
EVS00171,"8513 Random Rd, City 75, Country",AC Level 1,EVgo,0.17,6.24,21,150,3.2,Yes,48.061501047412634,35.90622263914946,44.58915989159892,1824
EVS00172,"7508 Seoul Ave, Seoul",DC Fast Charger,Tesla,0.4,11.93,35,350,4.2,Yes,48.7120798222773,57.49487179487174,53.06666666666667,1753
EVS00173,"8034 San Francisco Ave, San Francisco",AC Level 2,ChargePoint,0.19,11.19,31,50,4.3,No,39.55870446570978,38.28233270794242,40.1449864498645,2839
EVS00174,"4929 Berlin Ave, Berlin",AC Level 1,ChargePoint,0.32,7.39,45,22,4.8,No,32.09824719111751,42.65897435897426,39.266666666666666,3754
EVS00175,"4448 San Francisco Ave, San Francisco",DC Fast Charger,EVgo,0.4,3.08,80,150,5.0,Yes,66.3430421947208,35.082238899311996,68.50406504065042,448
EVS00176,"9513 Seoul Ave, Seoul",DC Fast Charger,ChargePoint,0.17,12.86,56,350,4.1,No,51.31461029803531,46.60641025641025,53.56666666666666,1481
EVS00177,"7820 Chicago Ave, Chicago",AC Level 2,ChargePoint,0.26,14.74,25,150,3.4,Yes,40.927020358229,53.01006879299561,47.011382113821135,2675
EVS00178,"3436 Beijing Ave, Beijing",AC Level 1,Greenlots,0.49,2.45,56,350,4.4,No,52.58741365402195,51.86794871794868,61.222222222222236,1347
EVS00179,"4247 Mexico City Ave, Mexico City",AC Level 2,Tesla,0.13,1.96,75,150,3.4,Yes,62.79466422075532,25.809161976235107,55.30406504065041,635
EVS00180,"1592 Moscow Ave, Moscow",AC Level 2,EVgo,0.29,19.63,77,50,4.3,Yes,35.226462653283356,57.269512195121905,48.10054200542005,3383
EVS00181,"7167 Random Rd, City 496, Country",AC Level 2,Ionity,0.14,5.29,79,22,4.4,No,31.940120684216993,34.5794871794871,38.28888888888889,3777
EVS00182,"7953 Seoul Ave, Seoul",AC Level 1,Ionity,0.3,4.23,38,22,4.4,No,37.77084333217948,39.92564102564101,43.44444444444445,3068
EVS00183,"4051 São Paulo Ave, São Paulo",AC Level 1,EVgo,0.19,7.58,75,350,4.5,Yes,82.76158344486366,24.49358974358974,75.38888888888889,59
EVS00184,"4717 Mexico City Ave, Mexico City",DC Fast Charger,ChargePoint,0.27,16.86,12,150,3.3,No,18.878441801276363,61.92929956222633,26.044715447154477,4707
EVS00185,"8712 São Paulo Ave, São Paulo",AC Level 2,Greenlots,0.48,4.83,13,150,5.0,No,39.660600282036924,47.174171357098075,48.4780487804878,2824
EVS00186,"2955 Mexico City Ave, Mexico City",AC Level 1,Tesla,0.31,11.61,35,150,4.1,No,44.556093175727405,47.93442776735458,47.244715447154476,2217
EVS00187,"5172 Mumbai Ave, Mumbai",DC Fast Charger,EVgo,0.31,3.65,23,50,4.4,No,44.97415432190138,37.69002501563468,47.867208672086726,2160
EVS00188,"662 Toronto Ave, Toronto",DC Fast Charger,Greenlots,0.35,18.49,15,22,3.6,Yes,33.96385417831812,55.63205128205122,41.088888888888896,3538
EVS00189,"4948 Bangkok Ave, Bangkok",AC Level 1,Ionity,0.48,4.24,28,22,3.1,No,20.385091764519267,60.77948717948713,32.56666666666666,4651
EVS00190,"5090 Bangkok Ave, Bangkok",AC Level 1,Greenlots,0.44,19.45,79,350,3.4,No,45.57930889503994,79.31025641025633,64.26666666666667,2103
EVS00191,"9687 Random Rd, City 275, Country",AC Level 2,Ionity,0.25,1.49,78,150,4.3,Yes,66.09784656482339,26.606597873671,60.35962059620596,460
EVS00192,"950 Mexico City Ave, Mexico City",DC Fast Charger,EVgo,0.23,17.85,56,50,3.2,No,20.21430149644317,65.81053783614756,33.55609756097561,4655
EVS00193,"4932 Mumbai Ave, Mumbai",AC Level 2,ChargePoint,0.15,11.54,58,50,4.9,No,38.539440142260894,37.13874296435263,42.0338753387534,2966
EVS00194,"103 Berlin Ave, Berlin",AC Level 1,Tesla,0.26,9.22,70,350,3.8,Yes,70.49613082977771,43.21025641025638,72.26666666666667,269
EVS00195,"8558 Toronto Ave, Toronto",DC Fast Charger,EVgo,0.48,11.94,95,150,3.9,No,32.93516612708531,73.37967479674796,49.02628726287263,3666
EVS00196,"8293 São Paulo Ave, São Paulo",AC Level 1,ChargePoint,0.11,8.1,30,350,4.3,No,47.628973336797124,35.460256410256406,42.211111111111116,1879
EVS00197,"9086 Moscow Ave, Moscow",AC Level 1,Tesla,0.36,14.41,31,50,3.5,Yes,40.131569041385035,57.668230143839814,48.98943089430894,2770
EVS00198,"2447 Berlin Ave, Berlin",AC Level 1,EVgo,0.14,4.39,92,350,4.8,Yes,99.49148812353684,14.582051282051218,94.33333333333333,2
EVS00199,"6519 Dubai Ave, Dubai",DC Fast Charger,Greenlots,0.29,5.79,45,150,4.8,No,62.68527034906444,31.390838023764772,63.03360433604336,644
EVS00200,"9336 Los Angeles Ave, Los Angeles",DC Fast Charger,Tesla,0.33,2.22,17,350,3.3,Yes,38.17334679687175,53.203846153846065,43.833333333333336,3018
EVS00201,"7820 Random Rd, City 148, Country",AC Level 1,Greenlots,0.38,19.15,19,150,4.8,No,38.18359822747352,58.06391494684178,46.944715447154465,3016
EVS00202,"275 Berlin Ave, Berlin",AC Level 2,Tesla,0.11,10.66,18,22,4.4,No,46.94972715696847,27.893589743589686,45.44444444444446,1943
EVS00203,"9022 Cape Town Ave, Cape Town",AC Level 2,EVgo,0.15,16.61,51,150,3.2,Yes,49.68424320950387,43.50659787367105,53.85962059620597,1652
EVS00204,"4885 Cape Town Ave, Cape Town",AC Level 1,ChargePoint,0.49,4.28,81,22,3.9,Yes,18.69865489996455,60.444871794871716,41.36666666666666,4714
EVS00205,"5225 Toronto Ave, Toronto",AC Level 1,ChargePoint,0.14,6.97,78,22,3.0,Yes,32.01186655305193,41.78205128205126,38.53333333333333,3767
EVS00206,"4652 Mexico City Ave, Mexico City",AC Level 2,Greenlots,0.38,18.6,66,50,4.4,Yes,37.150698408341576,61.88874296435268,50.40054200542006,3150
EVS00207,"9330 Berlin Ave, Berlin",DC Fast Charger,Ionity,0.17,2.03,16,350,4.1,Yes,50.12977346722444,29.31153846153847,43.34444444444444,1613
EVS00208,"7980 Beijing Ave, Beijing",AC Level 2,Greenlots,0.34,17.98,92,50,4.2,No,18.646300606470298,71.99643527204505,36.733875338753386,4717
EVS00209,"2207 Sydney Ave, Sydney",AC Level 2,Tesla,0.45,19.41,69,350,4.1,Yes,64.82832544379403,66.06794871794868,77.16666666666666,523
EVS00210,"5565 Mumbai Ave, Mumbai",AC Level 2,Tesla,0.33,4.19,70,350,3.4,No,49.63931229299433,53.38076923076923,55.022222222222226,1653
EVS00211,"3257 Random Rd, City 66, Country",AC Level 1,Greenlots,0.43,7.52,43,50,3.5,Yes,37.76216370318589,54.93105065666034,45.12276422764228,3071
EVS00212,"9181 Moscow Ave, Moscow",DC Fast Charger,EVgo,0.42,5.35,32,350,4.8,No,44.11069336232115,54.96666666666658,52.33333333333333,2284
EVS00213,"4470 Chicago Ave, Chicago",DC Fast Charger,Ionity,0.22,10.63,32,22,4.7,Yes,46.564052253045205,30.276923076923083,46.92222222222222,1980
EVS00214,"226 Mexico City Ave, Mexico City",AC Level 1,Greenlots,0.11,14.17,52,150,4.2,Yes,61.55638725577347,29.698905565978727,61.926287262872634,699
EVS00215,"6861 San Francisco Ave, San Francisco",DC Fast Charger,ChargePoint,0.22,12.98,30,22,3.7,No,26.364820986029535,51.64871794871786,35.56666666666667,4278
EVS00216,"3504 Bangkok Ave, Bangkok",AC Level 2,EVgo,0.24,7.95,90,22,3.9,Yes,34.08988028390383,47.130769230769104,47.63333333333334,3518
EVS00217,"9968 Seoul Ave, Seoul",DC Fast Charger,EVgo,0.27,15.99,94,22,3.4,No,7.371977136110359,69.54743589743582,28.400000000000002,4975
EVS00218,"7958 Mexico City Ave, Mexico City",DC Fast Charger,Ionity,0.22,2.9,65,150,4.8,No,57.175232045351486,27.651469668542777,54.43739837398374,995
EVS00219,"5083 San Francisco Ave, San Francisco",AC Level 1,ChargePoint,0.25,16.3,71,150,4.6,No,50.926722207910736,47.188649155722224,56.10406504065042,1524
EVS00220,"4620 Dubai Ave, Dubai",AC Level 2,Tesla,0.32,13.84,93,350,3.0,No,56.93547788309254,64.76923076923077,71.15555555555557,1013
EVS00221,"3372 Random Rd, City 151, Country",AC Level 1,EVgo,0.3,14.6,73,150,4.1,Yes,64.39849819532824,45.82326454033771,66.95962059620597,555
EVS00222,"7852 Berlin Ave, Berlin",AC Level 1,Ionity,0.23,9.55,49,150,4.7,No,59.36592856396541,31.698905565978734,57.781842818428196,840
EVS00223,"9887 Toronto Ave, Toronto",AC Level 1,EVgo,0.22,13.18,40,150,4.0,Yes,59.524847106601165,36.26391494684175,59.211382113821145,830
EVS00224,"2646 Dubai Ave, Dubai",DC Fast Charger,EVgo,0.33,10.57,63,22,4.0,Yes,30.666561749931912,50.301282051282,40.64444444444445,3910
EVS00225,"4917 Seoul Ave, Seoul",AC Level 1,ChargePoint,0.42,7.24,19,22,4.6,Yes,46.75336271935208,42.741025641025644,54.57777777777778,1964
EVS00226,"4786 Bangkok Ave, Bangkok",DC Fast Charger,Greenlots,0.45,15.4,70,350,4.3,Yes,65.76830690122735,58.191025641025576,73.54444444444445,476
EVS00227,"2267 Seoul Ave, Seoul",AC Level 1,EVgo,0.26,5.68,43,22,4.5,Yes,45.01250603376165,30.948717948717903,46.14444444444445,2157
EVS00228,"9700 Sydney Ave, Sydney",DC Fast Charger,Greenlots,0.49,12.13,92,22,4.9,Yes,26.415451946796836,60.26538461538454,47.87777777777777,4273
EVS00229,"3482 Mexico City Ave, Mexico City",AC Level 2,Tesla,0.35,15.25,49,22,3.6,Yes,28.868810576351077,57.91410256410254,39.57777777777779,4083
EVS00230,"9591 Mexico City Ave, Mexico City",DC Fast Charger,Ionity,0.1,15.67,45,22,3.9,Yes,33.554476893416336,40.18205128205128,42.96666666666666,3588
EVS00231,"9516 Random Rd, City 95, Country",AC Level 2,Greenlots,0.19,2.77,60,22,4.6,Yes,51.151944789876815,23.51666666666668,51.64444444444444,1499
EVS00232,"3472 Chicago Ave, Chicago",DC Fast Charger,EVgo,0.38,8.58,41,50,3.4,No,27.064498522583715,61.645153220762985,36.7338753387534,4220
EVS00233,"3167 Cape Town Ave, Cape Town",AC Level 1,Ionity,0.36,0.9,56,350,3.6,No,49.25192887723711,48.4846153846153,50.06666666666667,1694
EVS00234,"9279 Cape Town Ave, Cape Town",AC Level 2,Ionity,0.29,6.75,98,50,4.6,No,32.403937261114585,48.941307066916735,39.26720867208672,3721
EVS00235,"2695 Beijing Ave, Beijing",DC Fast Charger,ChargePoint,0.12,5.59,72,22,3.9,No,27.52082519989134,36.02820512820502,31.766666666666666,4189
EVS00236,"1703 Seoul Ave, Seoul",AC Level 2,EVgo,0.32,13.19,20,22,3.1,Yes,36.64061819820286,52.689743589743564,41.81111111111111,3205
EVS00237,"7608 Seoul Ave, Seoul",AC Level 2,Tesla,0.1,10.03,41,50,4.8,Yes,66.28163614309707,17.904127579737334,59.867208672086726,452
EVS00238,"4891 Seoul Ave, Seoul",DC Fast Charger,Tesla,0.33,16.23,98,150,4.7,No,48.09948020230016,57.46813633520943,56.715176151761526,1822
EVS00239,"9259 Los Angeles Ave, Los Angeles",AC Level 2,Ionity,0.18,12.95,94,150,3.2,Yes,54.208172725221225,49.76941838649149,58.61517615176152,1218
EVS00240,"5512 Los Angeles Ave, Los Angeles",AC Level 1,Ionity,0.48,5.95,23,22,4.8,Yes,44.00186558585275,39.83846153846148,50.24444444444445,2302
EVS00241,"946 Random Rd, City 69, Country",AC Level 1,Greenlots,0.3,5.66,67,350,4.8,Yes,74.32469489240898,33.53076923076914,73.22222222222223,175
EVS00242,"8128 Toronto Ave, Toronto",AC Level 2,Ionity,0.21,8.91,50,50,4.8,Yes,60.396924200169195,30.064383989993633,60.578319783197834,769
EVS00243,"9065 Moscow Ave, Moscow",AC Level 1,EVgo,0.44,14.77,40,350,3.7,No,32.10654539495486,76.34102564102551,44.45555555555556,3753
EVS00244,"3264 Los Angeles Ave, Los Angeles",AC Level 2,ChargePoint,0.1,12.34,89,50,4.9,No,34.13536321892397,38.81181988742952,39.5449864498645,3511
EVS00245,"239 San Francisco Ave, San Francisco",AC Level 2,ChargePoint,0.13,7.96,17,150,4.9,Yes,60.20072201130942,18.554940587867392,52.13360433604336,784
EVS00246,"887 Dubai Ave, Dubai",AC Level 2,Greenlots,0.26,3.26,25,350,4.5,Yes,57.00766565225988,34.846153846153804,53.166666666666664,1010
EVS00247,"9612 Los Angeles Ave, Los Angeles",AC Level 1,EVgo,0.17,11.8,10,50,3.4,No,29.9188295074073,45.49459036898061,33.67262872628727,3982
EVS00248,"3800 Mumbai Ave, Mumbai",DC Fast Charger,Tesla,0.44,10.95,92,150,3.5,Yes,48.678701800698185,64.4412132582864,59.69295392953929,1760
EVS00249,"98 Bangkok Ave, Bangkok",DC Fast Charger,Greenlots,0.22,18.59,11,22,5.0,No,36.48355500095988,41.66666666666662,44.400000000000006,3233
EVS00250,"8981 San Francisco Ave, San Francisco",DC Fast Charger,ChargePoint,0.33,19.44,31,50,4.4,Yes,45.74514100000075,54.151563477173234,58.62276422764228,2078
EVS00251,"8144 Random Rd, City 88, Country",DC Fast Charger,EVgo,0.29,13.59,53,22,4.1,No,28.810157752295755,54.83717948717941,40.67777777777778,4090
EVS00252,"6714 Seoul Ave, Seoul",AC Level 2,Tesla,0.21,18.15,81,350,3.2,Yes,62.24461683313488,55.2448717948718,73.93333333333332,665
EVS00253,"1747 Seoul Ave, Seoul",DC Fast Charger,Ionity,0.13,3.83,89,50,3.3,No,36.187977703909354,41.090025015634716,36.12276422764227,3266
EVS00254,"3604 Berlin Ave, Berlin",AC Level 1,ChargePoint,0.38,4.98,54,150,5.0,No,51.818303059450876,38.300187617260775,55.215176151761526,1437
EVS00255,"9106 Mexico City Ave, Mexico City",DC Fast Charger,EVgo,0.18,4.54,93,350,4.7,Yes,99.34791065883121,16.969230769230776,94.16666666666667,3
EVS00256,"7234 Beijing Ave, Beijing",AC Level 2,ChargePoint,0.24,18.45,21,50,3.5,Yes,39.309475348843854,50.25797373358339,47.211653116531174,2867
EVS00257,"2574 Bangkok Ave, Bangkok",AC Level 1,Tesla,0.45,19.91,49,22,4.0,No,10.935014451235807,78.24999999999993,33.48888888888889,4932
EVS00258,"3303 Dubai Ave, Dubai",AC Level 2,Ionity,0.4,16.26,30,150,3.5,No,29.981003101399953,66.87929956222635,38.15582655826559,3977
EVS00259,"3146 Mumbai Ave, Mumbai",AC Level 2,EVgo,0.17,19.58,13,350,3.9,No,10.689868794105628,65.34230769230767,29.233333333333334,4939
EVS00260,"7548 São Paulo Ave, São Paulo",DC Fast Charger,Ionity,0.34,3.68,63,22,4.4,Yes,40.35209479484985,36.31025641025641,44.55555555555556,2743
EVS00261,"4938 Random Rd, City 479, Country",AC Level 2,EVgo,0.21,3.99,49,50,4.6,No,46.42691917256655,31.23617886178852,44.77831978319784,1997
EVS00262,"6384 Sydney Ave, Sydney",AC Level 2,ChargePoint,0.13,17.13,77,50,3.5,Yes,36.634396989683275,47.34130706691676,42.50054200542006,3207
EVS00263,"5718 Seoul Ave, Seoul",DC Fast Charger,Greenlots,0.42,4.88,30,50,3.5,Yes,42.74297914016943,45.55284552845523,44.58943089430895,2456
EVS00264,"1953 Mumbai Ave, Mumbai",AC Level 2,EVgo,0.5,3.69,81,50,3.7,Yes,31.806810231711275,57.496435272045,47.056097560975616,3792
EVS00265,"5383 Berlin Ave, Berlin",DC Fast Charger,Tesla,0.2,19.99,55,350,5.0,No,54.124667421465766,47.75641025641014,64.8888888888889,1221
EVS00266,"7437 Dubai Ave, Dubai",AC Level 1,EVgo,0.19,19.31,83,150,3.5,Yes,49.29493068043297,51.832238899312046,57.87073170731708,1686
EVS00267,"9781 Berlin Ave, Berlin",AC Level 2,EVgo,0.44,10.33,94,50,4.4,No,25.373043153787258,63.60669168230139,36.93387533875339,4351
EVS00268,"8076 Los Angeles Ave, Los Angeles",DC Fast Charger,Ionity,0.21,4.69,53,50,4.0,No,46.3306271152778,36.27720450281415,44.8449864498645,2005
EVS00269,"9697 Beijing Ave, Beijing",AC Level 2,Tesla,0.24,5.66,75,50,4.3,Yes,52.42491672865314,36.42976860537829,53.744986449864506,1366
EVS00270,"3111 Mumbai Ave, Mumbai",DC Fast Charger,Ionity,0.27,13.77,20,150,4.0,No,31.886952681433335,51.87288930581614,35.21138211382114,3785
EVS00271,"1215 Random Rd, City 269, Country",AC Level 2,ChargePoint,0.16,6.52,94,50,3.5,No,26.921063242180374,49.66823014383987,32.856097560975606,4235
EVS00272,"8765 Chicago Ave, Chicago",DC Fast Charger,Ionity,0.17,10.65,57,22,4.7,Yes,43.02504403260945,31.10384615384611,46.92222222222223,2421
EVS00273,"9302 Mexico City Ave, Mexico City",AC Level 2,EVgo,0.45,9.92,74,22,3.3,No,11.630349059715364,74.75512820512814,34.144444444444446,4924
EVS00274,"9302 São Paulo Ave, São Paulo",AC Level 2,Greenlots,0.15,16.56,71,50,4.8,No,38.54283518265101,43.948999374609144,46.31165311653117,2962
EVS00275,"4406 Los Angeles Ave, Los Angeles",AC Level 1,Greenlots,0.24,8.19,24,22,4.1,Yes,45.21680449207515,35.407692307692216,47.52222222222222,2142
EVS00276,"3671 Mexico City Ave, Mexico City",AC Level 1,Tesla,0.31,16.13,22,22,3.8,Yes,39.36483729581355,49.74230769230767,45.51111111111111,2860
EVS00277,"1979 Dubai Ave, Dubai",AC Level 2,Greenlots,0.4,13.94,82,50,3.8,Yes,33.21844540743276,65.8656660412757,46.60054200542005,3634
EVS00278,"3276 Mumbai Ave, Mumbai",DC Fast Charger,EVgo,0.37,3.84,98,150,3.2,No,37.28750518119786,57.698905565978706,41.770731707317076,3129
EVS00279,"5856 Berlin Ave, Berlin",AC Level 2,Greenlots,0.38,9.33,61,22,4.5,Yes,38.64717103254063,48.782051282051206,50.9,2942
EVS00280,"4464 Los Angeles Ave, Los Angeles",AC Level 2,EVgo,0.14,17.41,43,350,4.5,No,48.7362471308788,46.448717948717835,52.76666666666666,1748
EVS00281,"7068 Random Rd, City 179, Country",AC Level 2,EVgo,0.5,2.04,48,150,3.8,Yes,49.155550549487494,45.56172607879921,61.52628726287263,1709
EVS00282,"8217 Moscow Ave, Moscow",AC Level 2,EVgo,0.5,13.15,91,350,3.9,Yes,69.20229970828488,59.925641025640985,84.16666666666664,312
EVS00283,"9864 Bangkok Ave, Bangkok",DC Fast Charger,Greenlots,0.46,6.03,96,50,3.3,Yes,29.631984210974963,62.442589118198875,40.25609756097561,4010
EVS00284,"8022 Moscow Ave, Moscow",AC Level 2,Greenlots,0.17,15.13,81,22,3.1,No,10.28313684106204,61.478205128205055,26.87777777777778,4946
EVS00285,"3103 Chicago Ave, Chicago",AC Level 2,ChargePoint,0.11,12.25,72,22,4.9,No,30.501032190309875,36.35512820512816,39.87777777777778,3932
EVS00286,"836 Moscow Ave, Moscow",AC Level 1,Ionity,0.42,9.14,96,22,4.3,No,10.689037116079373,65.78717948717947,32.388888888888886,4940
EVS00287,"8540 Cape Town Ave, Cape Town",AC Level 2,Ionity,0.3,12.97,60,22,5.0,No,33.93485117387223,48.62820512820508,46.666666666666664,3542
EVS00288,"4873 Cape Town Ave, Cape Town",DC Fast Charger,ChargePoint,0.3,7.47,87,50,3.7,No,31.03624291989347,56.496435272044984,39.01165311653117,3868
EVS00289,"2755 Toronto Ave, Toronto",DC Fast Charger,Tesla,0.45,15.56,41,150,4.4,No,41.46617126002469,59.41391494684165,50.32249322493225,2613
EVS00290,"1631 Seoul Ave, Seoul",AC Level 1,ChargePoint,0.14,7.03,45,50,4.9,Yes,62.8403556890823,19.90156347717322,58.16720867208672,631
EVS00291,"6615 Random Rd, City 372, Country",AC Level 1,Tesla,0.23,8.49,38,22,3.2,Yes,33.60182289731595,45.47564102564094,39.488888888888894,3582
EVS00292,"6691 Los Angeles Ave, Los Angeles",DC Fast Charger,Greenlots,0.29,3.95,28,150,3.9,Yes,54.211080503332276,32.19596622889295,48.7780487804878,1217
EVS00293,"3691 Mexico City Ave, Mexico City",DC Fast Charger,ChargePoint,0.41,16.52,50,150,4.5,Yes,54.29994196371868,52.56300813008122,63.0040650406504,1212
EVS00294,"676 Toronto Ave, Toronto",AC Level 2,Greenlots,0.24,12.75,73,350,3.6,No,59.15283451904874,52.61282051282047,64.6888888888889,859
EVS00295,"9320 Chicago Ave, Chicago",AC Level 2,EVgo,0.14,18.45,59,22,3.1,No,15.873549825281389,59.04871794871782,32.300000000000004,4822
EVS00296,"2013 Chicago Ave, Chicago",AC Level 2,Greenlots,0.41,14.98,96,350,4.6,No,68.104665998602,55.00384615384617,79.5111111111111,358
EVS00297,"4198 Mumbai Ave, Mumbai",DC Fast Charger,ChargePoint,0.23,1.82,75,350,4.6,No,74.7343907454212,29.28589743589743,72.75555555555555,163
EVS00298,"4654 Beijing Ave, Beijing",AC Level 2,EVgo,0.18,1.17,34,22,3.8,Yes,48.35428800259716,25.12051282051275,46.08888888888889,1794
EVS00299,"7913 São Paulo Ave, São Paulo",AC Level 1,EVgo,0.33,19.97,18,350,4.1,Yes,36.14247159691583,64.36282051282046,48.855555555555554,3273
EVS00300,"1120 Beijing Ave, Beijing",DC Fast Charger,Ionity,0.3,11.71,32,22,3.1,Yes,34.81242008139016,54.75384615384606,44.611111111111114,3425
EVS00301,"5492 Random Rd, City 24, Country",DC Fast Charger,Tesla,0.22,8.22,94,50,3.8,Yes,46.11863463312121,45.87848655409624,51.62276422764227,2036
EVS00302,"5315 Mumbai Ave, Mumbai",DC Fast Charger,Tesla,0.24,11.64,71,350,4.0,Yes,70.28072137524971,43.23076923076915,73.0888888888889,272
EVS00303,"8711 Chicago Ave, Chicago",AC Level 1,EVgo,0.33,1.56,39,350,3.9,No,48.35958667237628,48.36794871794862,49.76666666666667,1793
EVS00304,"1387 Mexico City Ave, Mexico City",DC Fast Charger,Tesla,0.49,18.9,86,22,3.9,No,10.733953531874768,83.94487179487173,37.81111111111112,4936
EVS00305,"6078 Cape Town Ave, Cape Town",AC Level 2,Ionity,0.37,0.55,39,22,3.2,No,22.318821898730608,50.270512820512835,29.444444444444446,4568
EVS00306,"9684 Beijing Ave, Beijing",AC Level 1,Greenlots,0.46,6.91,40,22,3.9,No,22.437134354772464,59.81025641025632,36.522222222222226,4559
EVS00307,"106 Mexico City Ave, Mexico City",AC Level 1,EVgo,0.24,12.41,49,350,3.5,No,46.66235809680265,58.23076923076916,52.300000000000004,1970
EVS00308,"6499 Chicago Ave, Chicago",DC Fast Charger,ChargePoint,0.2,5.45,64,50,3.2,No,28.18352577332802,47.457973733583394,29.867208672086726,4133
EVS00309,"6538 Toronto Ave, Toronto",AC Level 2,Ionity,0.16,0.57,60,50,3.7,Yes,54.21559327636262,25.265666041275807,47.989430894308946,1216
EVS00310,"2076 Mumbai Ave, Mumbai",AC Level 2,EVgo,0.41,13.72,10,350,3.0,Yes,17.01203895376409,73.58333333333327,34.66666666666667,4780
EVS00311,"2931 Random Rd, City 265, Country",AC Level 1,ChargePoint,0.2,12.26,86,350,3.9,No,64.17586593886087,42.194871794871744,65.94444444444443,564
EVS00312,"246 Chicago Ave, Chicago",DC Fast Charger,Tesla,0.13,13.45,13,50,3.0,No,32.96610419318143,46.940744215134416,36.917073170731705,3662
